player_id,player,team,year,squad,number,positions,pos_en,legend,overall,PAC,SHO,PAS,DRI,DEF,PHY,GK,enriched
juan-simon,Simón,ARG,1990,ARG-1990-4fe030ba,20,ZAG/LE,CB/LB,False,76,68,47,67,58,79,75,44,statsbomb(0.88)
pedro-troglio,Troglio,ARG,1990,ARG-1990-4fe030ba,21,VOL/MD/MC,DM/RM/CM,False,75,66,54,71,64,73,70,43,statsbomb(0.88)
fabian-cancelarich,Cancelarich,ARG,1990,ARG-1990-4fe030ba,22,GOL,GK,False,66,48,48,48,48,48,58,66,GK
rodolfo-rodriguez,Rodríguez,URU,1986,URU-1986-3d8a3e36,1,GOL,GK,False,76,48,48,48,48,48,68,76,GK
nelson-gutierrez,Gutiérrez,URU,1986,URU-1986-3d8a3e36,2,LD,RB,False,74,73,53,68,68,73,67,42,statsbomb(0.88)
eduardo-acevedo,Acevedo,URU,1986,URU-1986-3d8a3e36,3,LE,LB,False,74,72,53,67,64,71,65,42,statsbomb(0.88)
victor-diogo,Diogo,URU,1986,URU-1986-3d8a3e36,4,ZAG,CB,False,75,68,48,66,59,76,74,43,statsbomb(0.88)
miguel-bossio,Bossio,URU,1986,URU-1986-3d8a3e36,5,VOL/ME,DM/LM,False,76,66,53,72,63,74,73,44,statsbomb(0.88)
jose-batista,Batista,URU,1986,URU-1986-3d8a3e36,6,ZAG,CB,False,78,69,48,66,57,76,76,46,statsbomb(0.88)
antonio-alzamendi,Alzamendi,URU,1986,URU-1986-3d8a3e36,7,PE/CA,LW/ST,False,80,79,75,69,79,52,65,48,statsbomb(0.88)
jorge-barrios,Barrios,URU,1986,URU-1986-3d8a3e36,8,VOL,DM,False,79,67,54,73,64,77,75,47,statsbomb(0.88)
jorge-da-silva,Da Silva,URU,1986,URU-1986-3d8a3e36,9,CA,ST,False,77,75,76,66,74,45,73,45,statsbomb(0.88)
enzo-francescoli,Francescoli,URU,1986,URU-1986-3d8a3e36,10,MEI/CA,AM/ST,True,90,81,80,92,91,58,68,58,statsbomb(0.88)
sergio-santin,Santín,URU,1986,URU-1986-3d8a3e36,11,PE/MEI,LW/AM,False,75,75,69,70,76,51,63,43,statsbomb(0.88)
fernando-alvez,Álvez,URU,1986,URU-1986-3d8a3e36,12,GOL,GK,False,80,48,48,48,48,48,72,80,GK
cesar-vega,Vega,URU,1986,URU-1986-3d8a3e36,13,ZAG,CB,False,73,66,48,64,57,73,72,41,template
dario-pereyra,Pereyra,URU,1986,URU-1986-3d8a3e36,14,LD,RB,False,77,75,55,70,68,73,67,45,template
eliseo-rivero,Rivero,URU,1986,URU-1986-3d8a3e36,15,ZAG,CB,False,74,66,47,63,55,73,71,42,statsbomb(0.88)
mario-saralegui,Saralegui,URU,1986,URU-1986-3d8a3e36,16,MC,CM,False,77,68,61,75,70,66,66,45,statsbomb(0.88)
jose-zalazar,Zalazar,URU,1986,URU-1986-3d8a3e36,17,VOL/MD/MC,DM/RM/CM,False,74,65,53,69,62,71,68,42,statsbomb(0.88)
ruben-paz,Paz,URU,1986,URU-1986-3d8a3e36,18,MEI/CA,AM/ST,False,82,73,70,78,79,55,61,50,statsbomb(0.88)
venancio-ramos,Ramos,URU,1986,URU-1986-3d8a3e36,19,CA,ST,False,73,73,74,66,76,45,69,41,statsbomb(0.88)
carlos-aguilera,Aguilera,URU,1986,URU-1986-3d8a3e36,20,PD/CA,RW/ST,True,83,82,76,73,82,54,66,51,template
wilmar-cabrera,Cabrera,URU,1986,URU-1986-3d8a3e36,21,CA,ST,False,78,74,77,66,71,47,74,46,statsbomb(0.88)
celso-otero,Otero,URU,1986,URU-1986-3d8a3e36,22,GOL,GK,False,72,48,48,48,48,48,64,72,GK
claudio-taffarel,Taffarel,BRA,1990,BRA-1990-59ae2e7a,1,GOL,GK,True,88,48,48,48,48,48,80,88,GK
acacio,Acácio,BRA,1990,BRA-1990-59ae2e7a,12,GOL,GK,False,71,48,48,48,48,48,63,71,GK
ze-carlos,Zé Carlos,BRA,1990,BRA-1990-59ae2e7a,22,GOL,GK,False,68,48,48,48,48,48,60,68,GK
jorginho,Jorginho,BRA,1990,BRA-1990-59ae2e7a,2,LD,RB,False,82,80,57,76,72,81,71,50,statsbomb(1.00)
ricardo-gomes,Ricardo Gomes,BRA,1990,BRA-1990-59ae2e7a,3,ZAG,CB,False,80,71,49,69,61,83,85,48,statsbomb(1.00)
branco,Branco,BRA,1990,BRA-1990-59ae2e7a,6,LE,LB,False,85,84,61,80,79,81,73,53,statsbomb(1.00)
carlos-mozer,Mozer,BRA,1990,BRA-1990-59ae2e7a,13,ZAG,CB,False,81,71,48,68,59,81,79,49,statsbomb(1.00)
aldair,Aldair,BRA,1990,BRA-1990-59ae2e7a,14,ZAG,CB,False,83,72,50,70,60,82,81,51,template
mazinho,Mazinho,BRA,1990,BRA-1990-59ae2e7a,18,LD/VOL,RB/DM,False,79,77,56,71,69,74,68,47,template
ricardo-rocha,Ricardo Rocha,BRA,1990,BRA-1990-59ae2e7a,19,ZAG,CB,False,78,69,48,67,58,78,78,46,statsbomb(1.00)
mauro-galvao,Mauro Galvão,BRA,1990,BRA-1990-59ae2e7a,21,ZAG,CB,False,79,70,48,69,60,81,78,47,statsbomb(1.00)
dunga,Dunga,BRA,1990,BRA-1990-59ae2e7a,4,VOL,DM,False,83,70,57,81,69,85,78,51,statsbomb(1.00)
alemao,Alemão,BRA,1990,BRA-1990-59ae2e7a,5,VOL,DM,False,85,73,60,82,74,88,78,53,statsbomb(1.00)
bismarck,Bismarck,BRA,1990,BRA-1990-59ae2e7a,7,MD/PD,RM/RW,False,77,74,64,71,74,62,64,45,template
valdo,Valdo,BRA,1990,BRA-1990-59ae2e7a,8,ME/MEI,LM/AM,False,84,83,69,81,86,66,68,52,statsbomb(1.00)
paulo-silas,Paulo Silas,BRA,1990,BRA-1990-59ae2e7a,10,ME/MC/MEI,LM/CM/AM,False,78,75,65,72,75,63,65,46,template
tita,Tita,BRA,1990,BRA-1990-59ae2e7a,20,PE/MEI,LW/AM,False,76,75,71,68,75,53,63,44,template
careca,Careca,BRA,1990,BRA-1990-59ae2e7a,9,CA,ST,True,90,85,95,74,84,48,84,58,statsbomb(1.00)
romario,Romário,BRA,1990,BRA-1990-59ae2e7a,11,CA,ST,True,87,81,86,70,78,47,78,55,statsbomb(1.00)
muller,Müller,BRA,1990,BRA-1990-59ae2e7a,15,CA/PE,ST/LW,False,84,79,88,71,76,48,78,52,statsbomb(1.00)
bebeto,Bebeto,BRA,1990,BRA-1990-59ae2e7a,16,CA/PE,ST/LW,False,86,81,85,72,79,49,79,54,template
renato-gaucho,Renato Gaúcho,BRA,1990,BRA-1990-59ae2e7a,17,PE/CA,LW/ST,False,78,77,72,70,77,53,64,46,template
jan-stejskal,Stejskal,CZE,1990,CZE-1990-18ae2351,1,GOL,GK,False,78,48,48,48,48,48,70,78,GK
julius-bielik,Bielik,CZE,1990,CZE-1990-18ae2351,2,ZAG/VOL,CB/DM,False,74,67,48,65,57,74,73,42,template
miroslav-kadlec,Kadlec,CZE,1990,CZE-1990-18ae2351,3,ZAG/LE,CB/LB,False,79,70,49,68,59,79,77,47,template
ivan-hasek,Hašek,CZE,1990,CZE-1990-18ae2351,4,VOL/MC/MD,DM/CM/RM,False,81,69,56,76,66,80,75,49,template
jan-kocian,Kocian,CZE,1990,CZE-1990-18ae2351,5,ZAG,CB,False,78,69,49,67,58,78,77,46,template
frantisek-straka,Straka,CZE,1990,CZE-1990-18ae2351,6,ZAG/LD,CB/RB,False,77,69,49,67,58,77,76,45,template
michal-bilek,Bílek,CZE,1990,CZE-1990-18ae2351,7,MEI/ME,AM/LM,False,78,71,69,77,76,56,61,46,template
jozef-chovanec,Chovanec,CZE,1990,CZE-1990-18ae2351,8,VOL/MD,DM/RM,False,80,68,56,76,66,79,74,48,template
lubos-kubik,Kubík,CZE,1990,CZE-1990-18ae2351,9,ZAG/MEI,CB/AM,False,80,70,50,68,59,80,78,48,template
tomas-skuhravy,Skuhravý,CZE,1990,CZE-1990-18ae2351,10,CA,ST,False,82,78,81,70,76,48,76,50,template
lubomir-moravcik,Moravčík,CZE,1990,CZE-1990-18ae2351,11,ME/PE,LM/LW,False,82,78,67,75,78,64,67,50,template
peter-fieber,Fieber,CZE,1990,CZE-1990-18ae2351,12,PD/PE,RW/LW,False,74,73,69,67,73,52,62,42,template
jiri-nemec,Němec,CZE,1990,CZE-1990-18ae2351,13,MC/LD,CM/RB,False,76,68,62,75,71,68,66,44,template
vladimir-weiss,Weiss,CZE,1990,CZE-1990-18ae2351,14,LD/ZAG,RB/CB,False,75,73,55,68,67,71,66,43,template
vladimir-kinier,Kinier,CZE,1990,CZE-1990-18ae2351,15,ZAG,CB,False,73,66,48,64,57,73,72,41,template
viliam-hyravy,Hýravý,CZE,1990,CZE-1990-18ae2351,16,MD/VOL,RM/DM,False,73,71,62,68,71,60,62,41,template
ivo-knoflicek,Knoflíček,CZE,1990,CZE-1990-18ae2351,17,PE/PD,LW/RW,False,77,76,71,69,76,53,63,45,template
milan-luhovy,Luhový,CZE,1990,CZE-1990-18ae2351,18,CA,ST,False,78,75,78,68,73,47,74,46,template
stanislav-griga,Griga,CZE,1990,CZE-1990-18ae2351,19,CA/PD,ST/RW,False,77,74,77,67,72,47,73,45,template
vaclav-nemecek,Němeček,CZE,1990,CZE-1990-18ae2351,20,MC/ME/MEI,CM/LM/AM,False,75,67,61,74,70,67,66,43,template
ludek-miklosko,Mikloško,CZE,1990,CZE-1990-18ae2351,21,GOL,GK,False,78,48,48,48,48,48,70,78,GK
peter-paluch,Palúch,CZE,1990,CZE-1990-18ae2351,22,LE/ZAG,LB/CB,False,73,72,54,67,66,70,64,41,template
joseph-antoine-bell,Bell,CMR,1990,CMR-1990-5ebb9de2,1,GOL,GK,False,76,48,48,48,48,48,68,76,GK
andre-kana-biyik,Kana-Biyik,CMR,1990,CMR-1990-5ebb9de2,2,ZAG/LD,CB/RB,False,75,67,48,64,56,74,75,43,statsbomb(0.88)
jules-onana,Onana,CMR,1990,CMR-1990-5ebb9de2,3,VOL/ZAG,DM/CB,False,72,63,52,68,60,72,70,40,statsbomb(0.88)
benjamin-massing,Massing,CMR,1990,CMR-1990-5ebb9de2,4,ZAG/LD,CB/RB,False,74,66,47,63,56,74,74,42,statsbomb(0.88)
bertin-ebwelle,Ebwellé,CMR,1990,CMR-1990-5ebb9de2,5,LE/ZAG,LB/CB,False,71,69,52,67,63,70,64,40,statsbomb(0.88)
emmanuel-kunde,Kundé,CMR,1990,CMR-1990-5ebb9de2,6,ZAG/VOL,CB/DM,False,78,69,50,67,57,77,75,46,statsbomb(0.88)
francois-omam-biyik,Omam-Biyik,CMR,1990,CMR-1990-5ebb9de2,7,CA/PD,ST/RW,False,80,78,85,69,78,47,77,48,statsbomb(0.88)
emile-mbouh,Mbouh,CMR,1990,CMR-1990-5ebb9de2,8,VOL/MD/MC,DM/RM/CM,False,74,65,53,71,64,73,71,42,statsbomb(0.88)
roger-milla,Milla,CMR,1990,CMR-1990-5ebb9de2,9,CA/PE,ST/LW,True,82,79,86,69,77,46,77,50,statsbomb(0.88)
louis-paul-mfede,M'Fédé,CMR,1990,CMR-1990-5ebb9de2,10,ME/MEI,LM/AM,False,75,74,64,73,75,60,63,43,statsbomb(0.88)
eugene-ekeke,Ekéké,CMR,1990,CMR-1990-5ebb9de2,11,CA/PD,ST/RW,False,73,70,73,63,68,45,68,41,statsbomb(0.88)
alphonse-yombi,Yombi,CMR,1990,CMR-1990-5ebb9de2,12,ZAG/LE,CB/LB,False,66,62,47,61,54,66,66,40,template
jean-claude-pagal,Pagal,CMR,1990,CMR-1990-5ebb9de2,13,LE/ME,LB/LM,False,71,69,52,65,63,67,62,40,statsbomb(0.88)
stephen-tataw,Tataw,CMR,1990,CMR-1990-5ebb9de2,14,LD/ZAG,RB/CB,False,76,74,55,72,68,73,68,44,statsbomb(0.88)
thomas-libiih,Libiih,CMR,1990,CMR-1990-5ebb9de2,15,VOL/ZAG,DM/CB,False,68,61,51,64,58,66,64,40,statsbomb(0.88)
thomas-nkono,N'Kono,CMR,1990,CMR-1990-5ebb9de2,16,GOL,GK,True,80,48,48,48,48,48,72,80,GK
victor-ndip,N'Dip,CMR,1990,CMR-1990-5ebb9de2,17,ZAG/LD,CB/RB,False,72,65,46,63,55,73,70,40,statsbomb(0.88)
bonaventure-djonkep,Djonkep,CMR,1990,CMR-1990-5ebb9de2,18,PE/CA,LW/ST,False,70,69,65,62,68,49,58,40,statsbomb(0.88)
roger-feutmba,Feutmba,CMR,1990,CMR-1990-5ebb9de2,19,VOL/MD/MC,DM/RM/CM,False,67,61,52,65,60,67,65,40,template
cyrille-makanaky,Makanaky,CMR,1990,CMR-1990-5ebb9de2,20,ME/PE,LM/LW,False,77,75,65,71,76,62,69,45,statsbomb(0.88)
emmanuel-maboang,Maboang,CMR,1990,CMR-1990-5ebb9de2,21,VOL/MD/MC,DM/RM/CM,False,70,62,52,67,60,68,67,40,statsbomb(0.88)
jacques-songoo,Songo'o,CMR,1990,CMR-1990-5ebb9de2,22,GOL,GK,False,70,48,48,48,48,48,62,70,GK
rene-higuita,Higuita,COL,1990,COL-1990-f60f4108,1,GOL,GK,True,84,48,48,48,48,48,76,84,GK
eduardo-nino,Niño,COL,1990,COL-1990-f60f4108,12,GOL,GK,False,71,48,48,48,48,48,63,71,GK
andres-escobar,A. Escobar,COL,1990,COL-1990-f60f4108,2,ZAG/LD,CB/RB,False,81,70,49,70,58,85,80,49,statsbomb(0.88)
gildardo-gomez,G. Gómez,COL,1990,COL-1990-f60f4108,3,ZAG/LD,CB/RB,False,73,66,48,64,57,73,72,41,template
luis-herrera,L. Herrera,COL,1990,COL-1990-f60f4108,4,LD/MD,RB/RM,False,76,75,54,74,70,75,65,44,statsbomb(0.88)
jose-ricardo-perez,Pérez,COL,1990,COL-1990-f60f4108,6,ZAG/LD,CB/RB,False,72,66,48,64,56,72,71,40,template
carlos-hoyos,Hoyos,COL,1990,COL-1990-f60f4108,13,ZAG,CB,False,70,64,48,63,56,70,70,40,template
luis-carlos-perea,Perea,COL,1990,COL-1990-f60f4108,15,ZAG,CB,False,78,69,48,67,57,79,78,46,statsbomb(0.88)
geovanis-cassiani,Cassiani,COL,1990,COL-1990-f60f4108,17,LE/ME,LB/LM,False,71,70,54,66,65,68,63,40,template
wilmer-cabrera,Cabrera,COL,1990,COL-1990-f60f4108,18,LE/LD/MD,LB/RB/RM,False,75,73,55,68,67,71,66,43,template
alexis-mendoza,Mendoza,COL,1990,COL-1990-f60f4108,21,LE/ZAG,LB/CB,False,73,72,54,67,66,70,64,41,template
leon-villa,León Villa,COL,1990,COL-1990-f60f4108,5,VOL/MD,DM/RM,False,72,64,54,69,62,71,69,40,template
gabriel-gomez,Barrabás Gómez,COL,1990,COL-1990-f60f4108,8,VOL/MD,DM/RM,False,76,66,54,73,63,78,73,44,statsbomb(0.88)
carlos-valderrama,Valderrama,COL,1990,COL-1990-f60f4108,10,MEI/ME,AM/LM,True,85,76,75,88,83,57,63,53,statsbomb(0.88)
bernardo-redin,Redín,COL,1990,COL-1990-f60f4108,11,MEI/ME,AM/LM,False,77,71,71,77,77,54,59,45,statsbomb(0.88)
leonel-alvarez,Álvarez,COL,1990,COL-1990-f60f4108,14,VOL/MC/MD,DM/CM/RM,False,80,68,55,78,66,83,77,48,statsbomb(0.88)
freddy-rincon,Rincón,COL,1990,COL-1990-f60f4108,19,VOL/MC/MD/PD,DM/CM/RM/RW,False,83,70,60,80,68,81,77,51,statsbomb(0.88)
luis-fajardo,Fajardo,COL,1990,COL-1990-f60f4108,20,ME/MEI,LM/AM,False,70,68,61,65,68,58,59,40,statsbomb(0.88)
carlos-estrada,Estrada,COL,1990,COL-1990-f60f4108,7,PD/CA,RW/ST,False,72,71,69,67,71,50,62,40,statsbomb(0.88)
miguel-guerrero,Guerrero,COL,1990,COL-1990-f60f4108,9,PE/CA,LW/ST,False,72,72,68,66,72,52,61,40,template
arnoldo-iguaran,Iguarán,COL,1990,COL-1990-f60f4108,16,CA/PD,ST/RW,False,80,76,80,68,75,46,77,48,statsbomb(0.88)
ruben-dario-hernandez,Hernández,COL,1990,COL-1990-f60f4108,22,CA/PE,ST/LW,False,74,72,74,65,70,47,71,42,template
ahmed-shobair,Shobair,EGY,1990,EGY-1990-19c2634c,1,GOL,GK,False,77,48,48,48,48,48,69,77,GK
ibrahim-hassan,Ibrahim Hassan,EGY,1990,EGY-1990-19c2634c,2,LD/MD,RB/RM,False,77,75,55,73,67,76,70,45,statsbomb(0.88)
rabie-yassin,Yassin,EGY,1990,EGY-1990-19c2634c,3,VOL/ZAG,DM/CB,False,77,67,55,73,64,76,72,45,template
hany-ramzy,Ramzy,EGY,1990,EGY-1990-19c2634c,4,ZAG,CB,False,78,68,48,67,56,82,75,46,statsbomb(0.88)
hesham-yakan,Yakan,EGY,1990,EGY-1990-19c2634c,5,ZAG,CB,False,75,67,47,65,57,77,79,43,statsbomb(0.88)
ashraf-kasem,Kasem,EGY,1990,EGY-1990-19c2634c,6,MC,CM,False,76,68,62,75,71,68,66,44,template
ismail-youssef,Youssef,EGY,1990,EGY-1990-19c2634c,7,VOL/MD,DM/RM,False,76,66,55,72,64,75,72,44,template
magdi-abdelghani,Abdelghani,EGY,1990,EGY-1990-19c2634c,8,VOL,DM,False,78,67,59,74,64,77,76,46,statsbomb(0.88)
hossam-hassan,Hossam Hassan,EGY,1990,EGY-1990-19c2634c,9,CA,ST,False,79,76,79,68,74,46,78,47,statsbomb(1.00)
gamal-abdelhamid,Abdelhamid,EGY,1990,EGY-1990-19c2634c,10,PE/ME,LW/LM,False,77,76,72,68,75,52,65,45,statsbomb(0.88)
tarek-soliman,Soliman,EGY,1990,EGY-1990-19c2634c,11,LE,LB,False,76,74,55,69,68,72,66,44,template
taher-abouzeid,Abouzeid,EGY,1990,EGY-1990-19c2634c,12,PD/CA,RW/ST,False,76,75,71,68,75,53,63,44,template
ahmed-ramzy,Ahmed Ramzy,EGY,1990,EGY-1990-19c2634c,13,LD/ZAG,RB/CB,False,74,73,54,67,67,70,65,42,statsbomb(1.00)
alaa-maihoub,Maihoub,EGY,1990,EGY-1990-19c2634c,14,ZAG,CB,False,73,66,48,64,57,73,72,41,template
saber-eid,Eid,EGY,1990,EGY-1990-19c2634c,15,ME/MC/MEI,LM/CM/AM,False,73,70,61,66,69,59,60,41,statsbomb(0.88)
magdy-tolba,Tolba,EGY,1990,EGY-1990-19c2634c,16,VOL/MD/MC,DM/RM/CM,False,73,64,53,68,61,71,67,41,statsbomb(0.88)
ayman-shawky,Shawky,EGY,1990,EGY-1990-19c2634c,17,MEI/PD,AM/RW,False,73,68,66,72,72,54,59,41,template
osama-orabi,Orabi,EGY,1990,EGY-1990-19c2634c,18,MC,CM,False,72,66,60,72,68,65,64,40,template
adel-abdel-rahman,Abdel Rahman,EGY,1990,EGY-1990-19c2634c,19,CA/PD,ST/RW,False,73,70,71,62,67,45,68,41,statsbomb(0.79)
ahmed-el-kass,El-Kass,EGY,1990,EGY-1990-19c2634c,20,CA/PE,ST/LW,False,74,72,74,65,70,47,71,42,template
ayman-taher,Taher,EGY,1990,EGY-1990-19c2634c,21,GOL,GK,False,72,48,48,48,48,48,64,72,GK
thabet-el-batal,El-Batal,EGY,1990,EGY-1990-19c2634c,22,GOL,GK,False,72,48,48,48,48,48,64,72,GK
bodo-illgner,Illgner,GER,1990,GER-1990-aec587d3,1,GOL,GK,False,85,48,48,48,48,48,77,85,GK
stefan-reuter,Reuter,GER,1990,GER-1990-aec587d3,2,LD/MD,RB/RM,False,81,79,55,74,71,76,68,49,statsbomb(0.88)
andreas-brehme,Brehme,GER,1990,GER-1990-aec587d3,3,LE/ME/LD,LB/LM/RB,False,88,85,62,83,76,84,73,56,statsbomb(0.88)
jurgen-kohler,Köhler,GER,1990,GER-1990-aec587d3,4,ZAG/LD,CB/RB,False,87,74,49,71,60,89,84,55,statsbomb(0.88)
klaus-augenthaler,Augenthaler,GER,1990,GER-1990-aec587d3,5,ZAG/VOL,CB/DM,False,83,73,49,73,61,86,80,51,statsbomb(0.88)
guido-buchwald,Buchwald,GER,1990,GER-1990-aec587d3,6,ZAG/VOL,CB/DM,False,84,73,50,72,60,89,86,52,statsbomb(0.88)
pierre-littbarski,Littbarski,GER,1990,GER-1990-aec587d3,7,PE/ME/PD,LW/LM/RW,False,82,82,77,75,85,54,64,50,statsbomb(0.88)
thomas-hassler,Häßler,GER,1990,GER-1990-aec587d3,8,MEI/MD/PD,AM/RM/RW,False,84,76,72,83,85,59,62,52,statsbomb(0.88)
rudi-voller,Völler,GER,1990,GER-1990-aec587d3,9,CA/PE,ST/LW,False,88,83,92,72,81,47,82,56,statsbomb(0.88)
lothar-matthaus,Matthäus,GER,1990,GER-1990-aec587d3,10,VOL/MC/MD,DM/CM/RM,True,96,79,66,92,78,96,86,64,statsbomb(0.88)
frank-mill,Mill,GER,1990,GER-1990-aec587d3,11,CA/PD,ST/RW,False,74,72,74,65,70,47,71,42,template
raimond-aumann,Aumann,GER,1990,GER-1990-aec587d3,12,GOL,GK,False,74,48,48,48,48,48,66,74,GK
karl-heinz-riedle,Riedle,GER,1990,GER-1990-aec587d3,13,CA/PE,ST/LW,False,82,78,82,68,75,47,76,50,statsbomb(0.88)
thomas-berthold,Berthold,GER,1990,GER-1990-aec587d3,14,LD/ZAG/MD,RB/CB/RM,False,82,79,56,74,71,77,72,50,statsbomb(0.88)
uwe-bein,Bein,GER,1990,GER-1990-aec587d3,15,MEI/ME,AM/LM,False,80,72,70,79,77,56,60,48,statsbomb(0.88)
paul-steiner,Steiner,GER,1990,GER-1990-aec587d3,16,ZAG/LE,CB/LB,False,73,66,48,64,57,73,72,41,template
andreas-moller,Möller,GER,1990,GER-1990-aec587d3,17,MEI/MD/ME,AM/RM/LM,False,82,74,71,81,80,57,63,50,template
jurgen-klinsmann,Klinsmann,GER,1990,GER-1990-aec587d3,18,CA/PD,ST/RW,False,87,83,92,73,82,48,80,55,statsbomb(0.88)
hans-pflugler,Pflügler,GER,1990,GER-1990-aec587d3,19,LE/ME/ZAG,LB/LM/CB,False,74,72,53,66,64,69,63,42,statsbomb(0.88)
olaf-thon,Thon,GER,1990,GER-1990-aec587d3,20,VOL/MC/MEI/MD,DM/CM/AM/RM,False,80,68,55,74,64,78,72,48,statsbomb(0.88)
gunter-hermann,Hermann,GER,1990,GER-1990-aec587d3,21,VOL/MC/ME/MD/MEI,DM/CM/LM/RM/AM,False,73,64,54,70,62,72,69,41,template
andreas-kopke,Köpke,GER,1990,GER-1990-aec587d3,22,GOL,GK,False,75,48,48,48,48,48,67,75,GK
peter-shilton,Shilton,ENG,1990,ENG-1990-c12ddb68,1,GOL,GK,True,82,48,48,48,48,48,74,82,GK
chris-woods,Woods,ENG,1990,ENG-1990-c12ddb68,13,GOL,GK,False,72,48,48,48,48,48,64,72,GK
dave-beasant,Beasant,ENG,1990,ENG-1990-c12ddb68,22,GOL,GK,False,68,48,48,48,48,48,60,68,GK
gary-stevens,Stevens,ENG,1990,ENG-1990-c12ddb68,2,LD/MD,RB/RM,False,75,73,53,67,65,70,64,43,statsbomb(0.88)
paul-parker,Parker,ENG,1990,ENG-1990-c12ddb68,12,LD/ZAG,RB/CB,False,76,74,55,70,67,73,67,44,statsbomb(0.88)
terry-butcher,Butcher,ENG,1990,ENG-1990-c12ddb68,6,ZAG,CB,False,78,69,48,66,57,78,77,46,statsbomb(0.88)
des-walker,Des Walker,ENG,1990,ENG-1990-c12ddb68,5,ZAG,CB,False,80,70,48,67,58,82,80,48,statsbomb(1.00)
mark-wright,Wright,ENG,1990,ENG-1990-c12ddb68,14,ZAG,CB,False,76,69,49,66,60,78,79,44,statsbomb(0.88)
stuart-pearce,Pearce,ENG,1990,ENG-1990-c12ddb68,3,LE,LB,False,82,79,57,75,71,79,70,50,statsbomb(0.88)
tony-dorigo,Dorigo,ENG,1990,ENG-1990-c12ddb68,15,LE,LB,False,72,70,52,65,64,67,62,40,statsbomb(0.88)
bryan-robson,Robson,ENG,1990,ENG-1990-c12ddb68,7,VOL/MC/MD,DM/CM/RM,True,80,68,55,73,64,77,73,48,statsbomb(0.88)
neil-webb,Webb,ENG,1990,ENG-1990-c12ddb68,4,MC,CM,False,73,66,60,72,68,66,64,41,template
steve-mcmahon,McMahon,ENG,1990,ENG-1990-c12ddb68,16,VOL/MD,DM/RM,False,74,64,53,69,61,72,68,42,statsbomb(0.88)
paul-gascoigne,Gascoigne,ENG,1990,ENG-1990-c12ddb68,19,MC/MEI,CM/AM,True,88,78,69,90,85,75,73,56,statsbomb(0.88)
david-platt,Platt,ENG,1990,ENG-1990-c12ddb68,17,VOL/MC/MD,DM/CM/RM,False,78,67,57,72,65,76,73,46,statsbomb(0.88)
steve-hodge,Hodge,ENG,1990,ENG-1990-c12ddb68,18,ME/MC/MEI,LM/CM/AM,False,72,70,62,68,70,60,62,40,template
trevor-steven,Steven,ENG,1990,ENG-1990-c12ddb68,20,PD/MD,RW/RM,False,74,73,68,65,73,51,60,42,statsbomb(0.88)
chris-waddle,Waddle,ENG,1990,ENG-1990-c12ddb68,8,PD/PE/ME,RW/LW/LM,False,84,85,77,76,89,54,65,52,statsbomb(0.88)
john-barnes,Barnes,ENG,1990,ENG-1990-c12ddb68,11,PE/ME,LW/LM,False,84,83,75,73,83,53,66,52,statsbomb(0.88)
peter-beardsley,Beardsley,ENG,1990,ENG-1990-c12ddb68,9,MEI/CA/PD,AM/ST/RW,False,82,73,70,79,79,56,62,50,statsbomb(0.88)
gary-lineker,Lineker,ENG,1990,ENG-1990-c12ddb68,10,CA,ST,True,88,83,93,73,79,47,81,56,statsbomb(0.88)
steve-bull,Bull,ENG,1990,ENG-1990-c12ddb68,21,CA/PE,ST/LW,False,70,68,69,61,65,44,67,40,statsbomb(0.88)
packie-bonner,Bonner,IRL,1990,IRL-1990-27a14fc6,1,GOL,GK,False,78,48,48,48,48,48,70,78,GK
chris-morris,Morris,IRL,1990,IRL-1990-27a14fc6,2,LD,RB,False,75,73,54,71,67,71,68,43,statsbomb(0.88)
steve-staunton,Staunton,IRL,1990,IRL-1990-27a14fc6,3,LE/ZAG,LB/CB,False,78,75,55,71,68,75,67,46,statsbomb(0.88)
mick-mccarthy,McCarthy,IRL,1990,IRL-1990-27a14fc6,4,ZAG,CB,False,78,69,49,67,57,79,83,46,statsbomb(0.88)
kevin-moran,Moran,IRL,1990,IRL-1990-27a14fc6,5,ZAG,CB,False,78,69,48,67,57,79,79,46,statsbomb(0.88)
ronnie-whelan,Whelan,IRL,1990,IRL-1990-27a14fc6,6,MC,CM,False,78,68,61,74,70,67,65,46,statsbomb(0.88)
paul-mcgrath,McGrath,IRL,1990,IRL-1990-27a14fc6,7,ZAG/VOL,CB/DM,True,84,72,52,70,59,86,86,52,statsbomb(0.88)
ray-houghton,Houghton,IRL,1990,IRL-1990-27a14fc6,8,VOL/MD/PD/MC,DM/RM/RW/CM,False,78,68,57,76,67,76,72,46,statsbomb(0.88)
john-aldridge,Aldridge,IRL,1990,IRL-1990-27a14fc6,9,CA,ST,False,79,75,79,67,72,46,75,47,statsbomb(0.88)
tony-cascarino,Cascarino,IRL,1990,IRL-1990-27a14fc6,10,CA,ST,False,76,72,79,66,69,46,77,44,statsbomb(0.88)
kevin-sheedy,Sheedy,IRL,1990,IRL-1990-27a14fc6,11,ME/PE,LM/LW,False,78,75,68,74,75,62,65,46,statsbomb(0.88)
david-oleary,O'Leary,IRL,1990,IRL-1990-27a14fc6,12,ZAG,CB,False,77,68,47,64,56,75,73,45,statsbomb(0.88)
